,>35,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman
17258,1,3,1,1,13,3,Canada,49160.0,36,1,1,0,0
17259,1,2,1,1,4,3,Ukraine,43200.0,13,0,1,0,0
17260,1,2,0,1,15,11,Brazil,27492.0,16,0,1,0,0
17261,1,2,1,1,6,1,India,57804.0,8,0,1,0,0
17262,1,2,1,1,4,2,United States of America,73000.0,6,0,1,0,0
17263,1,2,1,1,10,9,Belarus,72000.0,15,0,1,0,0
17264,1,2,0,1,12,5,Germany,7788.0,8,0,1,0,0
17265,0,1,1,1,14,12,Uruguay,50436.0,13,1,1,0,0
17266,0,2,1,0,17,9,Greece,37620.0,7,0,1,0,0
17267,1,1,1,1,2,0,Brazil,10995.0,7,0,1,0,0
17268,0,0,0,1,35,25,Italy,64859.0,2,0,1,0,0
17269,0,1,1,1,13,12,Chile,27096.0,20,1,1,0,0
17270,1,3,1,1,7,4,France,37834.0,5,0,1,0,0
17271,1,3,1,1,17,9,Sweden,69960.0,12,0,1,0,0
17272,0,1,1,1,14,14,Chile,22584.0,15,1,1,0,0
17273,1,2,1,1,12,6,Poland,23532.0,13,0,1,0,0
17274,1,2,1,1,7,3,Spain,22701.0,10,0,1,0,0
17275,0,3,0,1,17,17,India,55847.0,18,1,1,0,0
17276,1,3,1,1,10,4,"Iran, Islamic Republic of...",3420.0,37,1,1,0,0
17277,1,3,0,1,16,9,Czech Republic,103932.0,17,1,1,0,0
17278,0,2,1,1,15,10,Colombia,42372.0,5,0,1,0,0
17279,0,2,1,1,35,30,United States of America,99000.0,8,0,1,0,0
17280,0,1,1,1,25,17,Canada,90758.0,4,0,1,0,0
17281,1,3,1,1,12,8,Portugal,57292.0,16,0,1,0,0
17282,0,2,1,1,24,21,United Kingdom of Great Britain and Northern Ireland,103408.0,14,1,1,0,0
17283,0,2,1,1,11,7,United States of America,70000.0,8,1,1,0,0
17284,1,3,1,1,7,7,India,15079.0,9,1,1,0,0
17285,1,2,1,1,6,4,Brazil,37104.0,14,1,1,0,0
17286,1,2,1,1,10,5,Brazil,21762.0,13,1,1,0,0
17287,0,1,1,0,28,15,United States of America,120000.0,16,0,1,0,0
17288,1,2,1,1,9,5,India,41885.0,10,0,1,0,0
17289,1,2,1,1,15,8,United States of America,140000.0,9,1,1,0,0
17290,1,2,1,0,5,4,Nepal,10092.0,24,1,1,0,0
17291,1,1,1,1,17,7,Poland,45564.0,13,1,1,0,0
17292,1,0,0,1,8,1,United Kingdom of Great Britain and Northern Ireland,30000.0,15,1,1,0,0
17293,1,2,1,1,14,4,United States of America,113000.0,13,0,1,0,0
17294,1,1,0,1,20,11,Brazil,6876.0,9,1,1,0,0
17295,1,2,1,1,11,5,United States of America,125000.0,10,0,1,0,0
17296,1,2,1,1,6,0,Brazil,7692.0,11,0,1,0,0
17297,0,3,1,0,10,5,Netherlands,75669.0,12,0,1,0,0
17298,0,2,1,1,29,26,Spain,32429.0,5,0,1,0,0
17299,0,2,1,1,13,12,United States of America,80000.0,16,1,1,0,0
17300,1,3,1,1,16,5,Denmark,104208.0,16,1,1,0,0
17301,1,3,1,1,4,3,Armenia,10032.0,11,0,1,0,0
17302,1,2,1,1,10,5,United Kingdom of Great Britain and Northern Ireland,90277.0,32,1,1,0,0
17303,1,1,1,1,5,2,Germany,38916.0,16,1,1,0,0
17304,0,2,1,1,20,10,Chile,45156.0,19,1,1,0,0
17305,1,2,0,1,10,5,Canada,75631.0,6,0,1,0,0
17306,1,3,1,1,24,16,United States of America,95000.0,9,0,1,0,0
17307,0,3,1,1,20,16,Brazil,38484.0,23,1,1,0,0
17308,0,4,1,0,34,9,Germany,116746.0,4,0,1,0,0
17309,1,3,1,1,16,12,Russian Federation,52950.0,16,1,1,0,0
17310,1,2,1,1,8,4,Canada,117229.0,9,0,1,0,0
17311,0,2,1,1,25,14,United Kingdom of Great Britain and Northern Ireland,56874.0,4,0,1,0,0
17312,1,3,1,1,10,5,Hungary,28860.0,7,0,1,0,0
17313,1,3,1,1,14,6,Italy,48644.0,9,0,1,0,0
17314,0,2,0,1,35,26,United Kingdom of Great Britain and Northern Ireland,129259.0,14,1,1,0,0
17315,1,2,1,1,10,4,Colombia,17652.0,10,0,0,0,1
17316,0,1,1,0,20,5,Spain,43239.0,18,1,0,0,1
17317,1,2,1,1,7,2,Cyprus,23352.0,15,1,1,0,0
17318,1,2,1,1,18,14,Mexico,77568.0,13,0,1,0,0
17319,1,3,1,0,3,1,Germany,41508.0,5,0,1,0,0
17320,1,2,0,1,4,5,Germany,108098.0,8,0,1,0,0
17321,1,2,1,1,8,3,United States of America,120000.0,23,1,1,0,0
17322,0,1,0,1,23,20,Brazil,19236.0,13,0,1,0,0
17323,1,2,1,1,20,7,United Kingdom of Great Britain and Northern Ireland,116333.0,15,1,1,0,0
17324,0,1,1,1,5,4,United States of America,110000.0,13,1,1,0,0
17325,1,2,1,1,14,8,United States of America,80000.0,19,0,1,0,0
17326,1,1,1,1,11,2,Brazil,6600.0,8,0,1,0,0
17327,1,2,1,1,5,3,Senegal,14088.0,24,1,1,0,0
17328,1,2,1,1,7,4,Portugal,62697.0,8,0,0,0,1
17329,1,2,1,1,6,6,India,19546.0,25,1,0,1,0
17330,0,2,1,1,20,16,United Kingdom of Great Britain and Northern Ireland,48472.0,16,1,1,0,0
17331,1,2,1,1,6,1,Colombia,17652.0,12,1,1,0,0
17332,0,3,1,1,40,30,Sweden,101868.0,7,0,1,0,0
17333,1,2,1,1,7,1,Turkey,39444.0,16,1,1,0,0
17334,1,2,1,1,20,10,United States of America,110000.0,21,1,1,0,0
17335,1,2,1,1,8,5,Ethiopia,13128.0,20,0,1,0,0
17336,1,3,1,1,15,9,Spain,64859.0,12,0,1,0,0
17337,0,0,1,1,24,17,Switzerland,112920.0,4,0,1,0,0
17338,1,3,1,1,23,10,United States of America,145800.0,23,1,1,0,0
17339,1,2,1,1,9,7,Germany,39726.0,12,0,1,0,0
17340,1,3,0,1,10,2,Czech Republic,18192.0,12,0,1,0,0
17341,1,2,1,1,3,1,Canada,12252.0,18,1,1,0,0
17342,1,2,1,1,5,5,Turkey,19452.0,6,0,1,0,0
17343,1,2,1,1,8,4,China,22296.0,10,0,1,0,0
17344,1,2,1,1,7,4,"Iran, Islamic Republic of...",71256.0,19,1,1,0,0
17345,1,2,1,1,16,7,India,1578.0,7,0,1,0,0
17346,1,3,1,1,10,8,"Iran, Islamic Republic of...",17100.0,19,1,1,0,0
17347,1,2,1,1,6,4,Ghana,11232.0,23,1,1,0,0
17348,1,2,1,1,3,2,Argentina,42816.0,27,1,1,0,0
17349,1,1,1,1,13,6,United Kingdom of Great Britain and Northern Ireland,46727.0,16,1,1,0,0
17350,0,3,1,1,5,5,United States of America,95000.0,2,0,1,0,0
17351,1,0,1,1,5,5,Bosnia and Herzegovina,19872.0,14,0,1,0,0
17352,1,2,1,1,4,3,Germany,43239.0,10,1,1,0,0
17353,0,2,1,1,39,29,Canada,100000.0,28,1,1,0,0
17354,1,2,1,1,10,1,Canada,49160.0,13,0,1,0,0
17355,0,2,1,1,30,15,Israel,140088.0,18,1,0,0,1
17356,1,1,1,1,6,0,Canada,37816.0,12,1,1,0,0
17357,1,1,1,1,8,0,Canada,43866.0,7,0,1,0,0
17358,0,3,1,1,9,8,Morocco,22176.0,10,1,1,0,0
17359,0,3,1,1,22,8,Germany,70264.0,10,0,1,0,0
17360,1,2,1,1,7,6,United States of America,100000.0,15,0,1,0,0
17361,0,2,0,1,20,10,United States of America,200000.0,17,0,1,0,0
17362,1,2,1,1,13,6,Canada,79413.0,17,0,1,0,0
17363,1,2,1,1,13,5,United Kingdom of Great Britain and Northern Ireland,69154.0,12,0,1,0,0
17364,1,2,1,1,15,9,Estonia,62264.0,7,0,1,0,0
17365,1,3,1,1,10,8,United States of America,140000.0,12,0,1,0,0
17366,1,3,1,1,12,8,Colombia,33900.0,26,1,1,0,0
17367,1,3,1,1,13,5,France,28536.0,20,1,1,0,0
17368,1,2,1,1,10,6,Malaysia,34596.0,11,0,1,0,0
17369,1,0,0,1,10,25,Germany,77832.0,18,1,1,0,0
17370,1,2,1,1,12,9,Hungary,21552.0,16,1,1,0,0
17371,1,2,1,1,7,3,France,45401.0,12,0,1,0,0
17372,1,1,1,1,8,1,Canada,41597.0,16,1,1,0,0
17373,1,1,1,1,0,0,Portugal,22701.0,7,0,1,0,0
17374,0,1,0,1,8,6,Belgium,54480.0,11,0,1,0,0
17375,0,2,1,1,35,24,United Kingdom of Great Britain and Northern Ireland,103408.0,9,0,1,0,0
17376,1,2,1,1,9,7,India,25131.0,10,1,1,0,0
17377,1,2,1,1,12,7,United Kingdom of Great Britain and Northern Ireland,57003.0,4,0,1,0,0
17378,1,1,1,1,7,2,Brazil,13740.0,15,1,1,0,0
17379,1,2,1,1,14,6,Estonia,57072.0,10,0,1,0,0
17380,0,2,1,1,20,15,Canada,115716.0,20,1,1,0,0
17381,0,2,1,1,19,13,United States of America,122000.0,11,1,1,0,0
17382,1,2,1,1,11,4,India,11867.0,14,1,1,0,0
17383,0,3,1,1,32,24,Italy,56946.0,8,0,1,0,0
17384,0,2,1,1,42,33,United Kingdom of Great Britain and Northern Ireland,71093.0,19,1,1,0,0
17385,1,3,1,1,7,6,Poland,75936.0,9,0,1,0,0
17386,1,2,1,1,15,5,Hungary,34632.0,14,1,1,0,0
17387,1,0,1,0,2,1,Denmark,64260.0,3,0,1,0,0
17388,0,2,1,1,18,12,Italy,50806.0,21,1,1,0,0
17389,1,2,1,1,8,4,Somalia,9600.0,27,1,1,0,0
17390,1,1,1,1,8,2,Guatemala,9360.0,21,1,1,0,0
17391,0,3,1,1,25,18,France,70264.0,11,1,1,0,0
17392,1,2,0,1,5,3,Greece,19452.0,19,1,1,0,0
17393,1,3,1,1,15,11,United Kingdom of Great Britain and Northern Ireland,51704.0,15,1,1,0,0
17394,1,0,1,1,7,7,Switzerland,81432.0,17,1,1,0,0
17395,0,3,1,1,3,2,Croatia,26652.0,6,0,0,0,1
17396,1,3,1,1,18,13,Germany,78692.0,25,1,1,0,0
17397,0,3,1,1,12,8,United States of America,90000.0,9,0,1,0,0
17398,1,3,1,1,16,7,Romania,32568.0,2,0,1,0,0
17399,1,3,1,1,5,4,Ukraine,48936.0,5,0,1,0,0
17400,1,3,1,1,12,10,United Kingdom of Great Britain and Northern Ireland,84019.0,28,1,1,0,0
17401,0,1,1,1,12,8,France,28536.0,22,1,1,0,0
17402,1,2,1,1,6,4,South Africa,26686.0,25,1,1,0,0
17403,1,1,1,1,8,2,Canada,36300.0,15,1,1,0,0
17404,1,2,1,1,9,5,India,7872.0,6,0,1,0,0
17405,1,3,1,1,10,5,Serbia,45156.0,29,1,1,0,0
17406,1,1,0,1,17,9,Poland,69864.0,6,0,1,0,0
17407,0,2,1,1,21,16,South Africa,108624.0,12,0,1,0,0
17408,0,2,1,1,17,10,Chile,49668.0,22,1,1,0,0
17409,1,0,1,0,8,1,Canada,20880.0,5,0,1,0,0
17410,1,3,1,1,12,11,Hungary,50028.0,8,1,1,0,0
17411,1,2,1,1,10,7,India,33504.0,15,1,1,0,0
17412,1,2,0,1,5,2,Mexico,9600.0,24,1,1,0,0
17413,1,2,1,1,11,5,India,8376.0,19,1,1,0,0
17414,1,1,1,1,8,5,Argentina,14796.0,24,1,1,0,0
17415,1,3,1,1,12,0,Germany,64859.0,16,1,1,0,0
17416,0,3,1,0,20,15,United States of America,134000.0,4,0,0,0,1
17417,0,2,1,1,16,16,Romania,47760.0,15,1,1,0,0
17418,1,2,1,1,3,2,Brazil,17868.0,22,1,1,0,0
17419,1,3,1,1,16,10,Hungary,57732.0,15,0,1,0,0
17420,0,2,1,1,3,2,Thailand,11532.0,20,1,1,0,0
17421,1,1,1,1,15,2,Germany,37942.0,10,1,1,0,0
17422,1,2,1,1,10,5,India,18150.0,10,1,1,0,0
17423,1,1,1,1,12,6,Germany,77832.0,18,1,1,0,0
17424,0,3,0,0,25,20,Belgium,155664.0,14,1,1,0,0
17425,1,2,0,1,10,7,India,33504.0,16,1,1,0,0
17426,1,4,1,0,15,3,Mexico,23916.0,8,0,1,0,0
17427,0,1,1,1,15,11,El Salvador,20448.0,16,1,1,0,0
17428,0,2,1,1,37,33,United States of America,140000.0,14,1,1,0,0
17429,1,3,1,1,13,10,Russian Federation,47748.0,9,1,1,0,0
17430,1,3,1,1,8,6,France,35672.0,13,0,1,0,0
17431,0,2,1,1,20,13,United Kingdom of Great Britain and Northern Ireland,69804.0,16,1,1,0,0
17432,1,1,1,0,6,1,Canada,26471.0,2,0,1,0,0
17433,1,2,1,1,12,6,Sri Lanka,3960.0,20,1,1,0,0
17434,1,3,1,1,7,2,France,46482.0,17,1,1,0,0
17435,1,2,1,1,10,8,India,16754.0,14,0,1,0,0
17436,0,2,1,1,40,30,United States of America,150000.0,13,1,1,0,0
17437,1,1,1,1,7,3,Israel,2916.0,12,1,1,0,0
17438,0,2,1,1,12,6,Israel,203124.0,3,0,1,0,0
17439,1,2,1,1,6,4,Israel,94560.0,5,0,1,0,0
17440,0,2,1,1,17,13,Colombia,31788.0,9,1,1,0,0
17441,1,0,1,1,20,5,Japan,39209.0,13,1,1,0,0
17442,0,3,1,1,6,5,United States of America,150000.0,4,0,0,0,1
17443,0,4,1,1,25,12,Sweden,73644.0,3,0,1,0,0
17444,0,3,1,1,17,10,Italy,56211.0,15,1,1,0,0
17445,1,2,1,1,9,7,Finland,129708.0,18,0,1,0,0
17446,1,1,1,1,20,10,United States of America,218000.0,13,0,1,0,0
17447,0,2,1,0,28,23,United States of America,125000.0,16,1,1,0,0
17448,1,2,1,1,13,11,India,14464.0,6,0,1,0,0
17449,0,3,1,1,20,15,United States of America,100000.0,20,1,1,0,0
17450,1,3,1,1,3,2,France,36753.0,9,0,1,0,0
17451,1,1,1,1,14,7,United Kingdom of Great Britain and Northern Ireland,155111.0,19,1,1,0,0
17452,1,3,1,1,15,6,Ukraine,19452.0,16,0,1,0,0
17453,1,2,1,1,26,26,United States of America,60000.0,26,0,1,0,0
17454,1,3,1,1,12,2,Czech Republic,31176.0,13,0,1,0,0
17455,1,0,1,1,5,4,Bulgaria,25944.0,24,1,1,0,0
17456,1,3,0,1,25,11,Germany,60535.0,8,0,1,0,0
17457,0,3,1,1,29,24,United Kingdom of Great Britain and Northern Ireland,76263.0,11,1,1,0,0
17458,1,1,1,1,7,2,Serbia,60000.0,16,1,1,0,0
17459,1,2,1,1,12,9,Italy,29186.0,10,1,1,0,0
17460,1,3,1,1,11,7,Russian Federation,33972.0,7,0,1,0,0
17461,0,2,1,0,18,17,Germany,70264.0,21,1,1,0,0
17462,0,2,0,1,20,12,Colombia,20400.0,19,0,1,0,0
17463,1,0,0,1,1,0,India,504.0,12,0,1,0,0
17464,1,1,1,1,5,1,Poland,21264.0,4,0,1,0,0
17465,1,1,1,1,17,13,Turkey,29580.0,16,1,1,0,0
17466,1,2,1,0,23,10,India,60000.0,24,1,0,0,1
17467,1,1,1,1,13,10,Chile,61716.0,15,1,1,0,0
17468,1,3,1,1,11,5,Sweden,58116.0,6,0,1,0,0
17469,0,2,1,1,16,13,United States of America,110000.0,11,0,0,0,1
17470,0,4,1,0,25,15,Chile,19572.0,11,0,0,1,0
17471,1,2,1,1,14,10,India,125656.0,8,0,1,0,0
17472,0,1,1,1,20,11,Mexico,47132.0,23,0,1,0,0
17473,0,2,1,1,18,13,United States of America,87000.0,10,1,0,0,1
17474,1,3,1,1,10,7,Hungary,42336.0,3,0,1,0,0
17475,0,2,1,1,39,24,Sweden,61368.0,4,0,1,0,0
17476,1,1,1,1,16,14,United States of America,105000.0,16,1,1,0,0
17477,1,2,1,1,3,2,Pakistan,5448.0,6,0,1,0,0
17478,1,0,1,1,8,7,Argentina,72000.0,27,1,1,0,0
17479,1,3,1,0,5,3,United States of America,60000.0,6,1,1,0,0
17480,1,2,0,1,5,1,Argentina,4860.0,14,0,1,0,0
17481,0,3,0,1,21,19,Switzerland,101649.0,8,0,1,0,0
17482,1,3,1,1,6,5,United Kingdom of Great Britain and Northern Ireland,67215.0,19,1,1,0,0
17483,1,2,1,1,11,6,Spain,48644.0,12,0,0,0,1
17484,0,4,1,1,11,5,Colombia,125000.0,39,1,1,0,0
17485,0,2,0,0,50,45,United Kingdom of Great Britain and Northern Ireland,46533.0,2,0,1,0,0
17486,0,1,0,1,20,18,United States of America,50000.0,12,1,1,0,0
17487,0,2,1,1,13,11,United States of America,93365.0,14,1,1,0,0
17488,1,3,1,1,15,9,United States of America,150000.0,8,0,0,0,1
17489,1,2,1,0,3,2,United States of America,56000.0,11,0,1,0,0
17490,1,2,1,1,7,2,India,25128.0,9,0,1,0,0
17491,0,1,1,1,23,10,United States of America,135000.0,34,1,1,0,0
17492,1,2,1,1,16,11,Republic of Moldova,45396.0,11,1,1,0,0
17493,1,2,0,1,4,1,Egypt,2304.0,11,0,1,0,0
17494,1,2,0,1,15,2,Germany,15564.0,12,0,1,0,0
17495,0,2,1,1,17,15,India,50262.0,7,0,1,0,0
17496,1,2,1,1,11,4,Belgium,54744.0,13,0,1,0,0
17497,1,2,1,1,10,3,United States of America,65000.0,10,1,1,0,0
17498,0,2,1,1,12,12,Argentina,31524.0,10,0,0,1,0
17499,0,2,1,1,23,15,Italy,38915.0,15,1,1,0,0
17500,1,2,1,1,6,3,Canada,56723.0,7,0,1,0,0
17501,1,1,0,1,6,2,Italy,120000.0,16,1,1,0,0
17502,1,1,0,1,6,2,Netherlands,95928.0,13,0,1,0,0
17503,1,3,1,1,10,5,Greece,34591.0,17,1,1,0,0
17504,0,1,0,1,38,20,Australia,112236.0,25,1,1,0,0
17505,0,2,1,1,25,25,United States of America,140000.0,6,0,1,0,0
17506,0,1,1,1,25,22,Brazil,74450.0,34,1,1,0,0
17507,1,2,1,1,9,5,Canada,98321.0,15,1,1,0,0
17508,1,2,1,0,3,1,United States of America,50500.0,6,0,1,0,0
17509,1,2,1,1,3,1,Brazil,3432.0,6,0,1,0,0
17510,1,2,1,1,10,4,Colombia,22956.0,12,1,1,0,0
17511,1,3,1,1,5,5,United States of America,113447.0,18,1,1,0,0
17512,1,2,1,1,12,5,Andorra,75669.0,48,1,1,0,0
17513,0,2,1,1,35,20,United States of America,120000.0,4,0,1,0,0
17514,1,2,1,1,14,10,Bangladesh,30000.0,28,1,1,0,0
17515,1,2,1,1,11,4,Belgium,54744.0,12,0,1,0,0
17516,0,3,1,1,30,22,Netherlands,93396.0,17,1,1,0,0
17517,1,2,1,1,9,5,India,9075.0,16,0,1,0,0
17518,1,1,1,1,5,1,Sweden,30684.0,17,1,1,0,0
17519,1,2,1,1,15,13,United States of America,125000.0,12,1,1,0,0
17520,0,3,0,1,40,32,United Kingdom of Great Britain and Northern Ireland,51704.0,13,0,1,0,0
17521,1,1,1,1,16,11,Russian Federation,18876.0,16,1,1,0,0
17522,1,2,1,1,15,5,Germany,70912.0,17,0,0,0,1
17523,0,3,1,0,23,10,Taiwan,26244.0,27,1,1,0,0
17524,1,1,1,1,4,3,"Iran, Islamic Republic of...",2856.0,13,1,1,0,0
17525,1,2,1,1,4,2,Finland,47563.0,13,1,0,0,1
17526,0,2,1,1,8,4,France,73507.0,16,1,1,0,0
17527,1,2,1,1,5,3,Nigeria,6588.0,18,1,1,0,0
17528,0,2,1,1,7,6,United States of America,127000.0,12,1,1,0,0
17529,1,1,1,1,16,9,Russian Federation,37752.0,10,0,1,0,0
17530,1,1,1,1,22,10,United States of America,75000.0,13,0,1,0,0
17531,1,2,1,0,3,3,Poland,44040.0,4,0,1,0,0
17532,0,2,0,1,35,20,United Kingdom of Great Britain and Northern Ireland,129250.0,18,1,1,0,0
17533,1,1,1,1,4,2,United Kingdom of Great Britain and Northern Ireland,51704.0,17,0,1,0,0
17534,1,3,1,1,7,4,Italy,31348.0,12,1,1,0,0
17535,1,2,1,1,10,6,United States of America,80340.0,10,0,0,0,1
17536,0,2,1,1,16,14,United States of America,131000.0,16,0,1,0,0
17537,1,2,1,1,7,3,"Iran, Islamic Republic of...",39900.0,20,1,1,0,0
17538,1,2,1,1,7,4,Belgium,32844.0,18,1,1,0,0
17539,1,3,1,1,10,4,Brazil,15120.0,11,0,1,0,0
17540,1,1,1,1,15,12,Argentina,100000.0,15,1,1,0,0
17541,1,2,1,0,11,7,United States of America,169950.0,15,1,1,0,0
17542,0,2,1,1,35,30,United States of America,170000.0,7,0,1,0,0
17543,1,1,0,0,6,4,El Salvador,7200.0,10,0,1,0,0
17544,0,2,1,1,20,14,United States of America,98000.0,15,1,1,0,0
17545,1,2,1,1,5,3,Nigeria,3948.0,9,0,1,0,0
17546,1,0,0,1,5,1,Germany,14916.0,23,1,1,0,0
17547,1,2,0,1,2,1,Canada,30253.0,9,1,1,0,0
17548,1,1,1,1,7,4,Guatemala,14940.0,34,1,1,0,0
17549,1,2,1,1,6,3,Greece,19452.0,3,0,1,0,0
17550,1,2,1,1,10,8,United States of America,110000.0,12,1,1,0,0
17551,1,2,1,1,8,3,United States of America,95000.0,17,1,1,0,0
17552,1,3,1,1,12,9,Czech Republic,35340.0,9,0,1,0,0
17553,1,2,0,1,8,6,India,15084.0,9,0,1,0,0
17554,1,3,1,1,14,9,France,88640.0,22,1,1,0,0
17555,0,3,1,1,19,18,Slovenia,90804.0,22,0,1,0,0
17556,1,2,0,1,2,2,Lithuania,29186.0,12,0,1,0,0
17557,1,1,1,1,14,5,Czech Republic,25464.0,3,0,0,1,0
17558,1,1,1,1,11,5,Peru,7092.0,11,0,1,0,0
17559,1,2,1,1,8,4,India,32112.0,9,0,1,0,0
17560,1,2,1,0,6,4,United States of America,70000.0,4,0,1,0,0
17561,1,1,1,0,4,0,United States of America,40000.0,6,0,1,0,0
17562,1,2,1,0,10,6,United States of America,86600.0,11,0,1,0,0
17563,0,2,1,1,25,20,Mexico,48480.0,12,1,1,0,0
17564,0,2,1,1,31,25,United States of America,130000.0,11,0,1,0,0
17565,0,1,0,0,5,2,Russian Federation,33972.0,6,0,1,0,0
17566,1,2,1,1,14,3,Thailand,29981.0,38,1,0,1,0
17567,1,2,0,1,6,2,Finland,10380.0,37,1,0,0,1
17568,1,2,1,1,8,4,Canada,56723.0,15,1,1,0,0
17569,1,2,1,1,11,2,United Kingdom of Great Britain and Northern Ireland,38778.0,14,1,1,0,0
17570,1,2,1,1,7,3,Ghana,41568.0,8,0,1,0,0
17571,1,3,1,1,6,1,Poland,25824.0,13,1,1,0,0
17572,1,3,1,1,13,8,United States of America,78000.0,7,0,1,0,0
17573,0,3,1,1,28,23,United Kingdom of Great Britain and Northern Ireland,112456.0,4,0,1,0,0
17574,1,2,1,1,6,3,India,16754.0,16,1,1,0,0
17575,1,4,1,1,16,10,Hungary,46188.0,6,0,1,0,0
17576,0,2,1,1,47,41,United States of America,125000.0,6,0,1,0,0
17577,1,2,1,1,6,2,India,8377.0,5,0,1,0,0
17578,1,2,1,1,5,1,Pakistan,3888.0,23,1,1,0,0
17579,1,3,1,1,5,2,France,47563.0,11,0,1,0,0
17580,1,4,1,0,25,8,Germany,62244.0,5,0,1,0,0
17581,1,2,1,1,10,6,United Kingdom of Great Britain and Northern Ireland,100248.0,20,1,1,0,0
17582,0,3,1,1,15,10,United States of America,145000.0,20,1,1,0,0
17583,1,1,0,1,8,0,Czech Republic,5820.0,33,1,1,0,0
17584,1,0,1,1,13,10,United Kingdom of Great Britain and Northern Ireland,64630.0,13,1,1,0,0
17585,1,2,0,1,9,5,Poland,45564.0,11,0,1,0,0
17586,0,4,0,1,42,30,United Kingdom of Great Britain and Northern Ireland,129259.0,5,0,1,0,0
17587,1,2,1,1,15,3,France,41077.0,13,1,1,0,0
17588,0,4,1,0,10,4,United States of America,175000.0,5,0,1,0,0
17589,1,3,1,1,17,5,Netherlands,48644.0,26,1,1,0,0
17590,0,1,1,1,24,9,Serbia,45396.0,25,1,1,0,0
17591,1,2,1,1,10,4,Mexico,7752.0,36,1,1,0,0
17592,1,2,1,1,7,6,Israel,154682.0,5,0,1,0,0
17593,0,2,0,1,30,20,Netherlands,108098.0,16,0,1,0,0
17594,1,1,0,1,16,14,Uganda,9168.0,29,1,1,0,0
17595,0,2,1,1,36,33,United States of America,147500.0,9,1,1,0,0
17596,1,2,1,1,9,8,United States of America,150000.0,9,0,1,0,0
17597,1,2,1,1,7,2,United Kingdom of Great Britain and Northern Ireland,49119.0,5,0,1,0,0
17598,0,3,1,1,16,14,United States of America,166000.0,5,0,0,0,1
17599,1,1,0,1,11,6,Turkey,49308.0,32,1,1,0,0
17600,0,0,1,1,18,14,Belgium,41508.0,17,0,1,0,0
17601,1,2,1,1,8,7,Brazil,18696.0,13,1,1,0,0
17602,1,2,1,1,8,3,United States of America,75000.0,8,0,1,0,0
17603,1,2,1,1,10,7,Hungary,30024.0,4,0,1,0,0
17604,1,1,1,1,13,11,Russian Federation,13212.0,15,1,1,0,0
17605,1,3,1,1,7,3,United Kingdom of Great Britain and Northern Ireland,54289.0,11,0,1,0,0
17606,1,2,1,1,10,10,India,20943.0,4,0,1,0,0
17607,1,1,1,0,18,2,United States of America,90000.0,22,1,1,0,0
17608,1,2,1,0,2,2,United States of America,78000.0,5,0,1,0,0
17609,1,1,1,1,2,1,Algeria,3972.0,15,1,1,0,0
17610,0,1,1,1,40,28,United States of America,185000.0,7,0,1,0,0
17611,1,3,1,1,13,6,Canada,103817.0,6,0,1,0,0
17612,1,2,1,1,8,3,Peru,21288.0,24,1,1,0,0
17613,1,2,1,0,9,5,"Iran, Islamic Republic of...",19956.0,7,0,1,0,0
17614,1,2,1,1,12,8,Brazil,19788.0,7,0,1,0,0
17615,1,2,1,1,10,5,India,69809.0,4,0,1,0,0
17616,0,4,1,0,20,10,"Iran, Islamic Republic of...",42756.0,4,0,1,0,0
17617,1,2,0,1,15,12,Brazil,100000.0,51,1,1,0,0
17618,0,1,1,1,20,10,Canada,30253.0,13,0,1,0,0
17619,0,3,1,1,21,16,Belgium,75669.0,6,0,1,0,0
17620,1,2,1,1,5,2,United Kingdom of Great Britain and Northern Ireland,64630.0,15,0,1,0,0
17621,1,2,1,1,4,2,Ecuador,19200.0,10,0,0,0,1
17622,1,2,0,1,18,10,"Iran, Islamic Republic of...",23267.0,21,1,1,0,0
17623,1,3,1,1,15,2,Switzerland,97583.0,12,0,1,0,0
17624,0,2,1,1,27,23,India,97732.0,21,1,1,0,0
17625,0,3,0,1,18,4,United States of America,50000.0,16,1,1,0,0
17626,1,2,1,1,3,1,India,4887.0,16,1,1,0,0
17627,0,0,1,1,26,22,United States of America,130000.0,9,0,1,0,0
17628,0,2,1,1,25,20,Brazil,20616.0,14,1,1,0,0
17629,0,1,0,1,29,15,Thailand,156000.0,18,0,1,0,0
17630,1,2,1,1,17,15,United States of America,165000.0,17,0,1,0,0
17631,1,3,1,1,7,7,Singapore,108290.0,16,1,1,0,0
17632,1,1,0,0,5,3,Bangladesh,6000.0,19,1,1,0,0
17633,1,2,1,1,7,3,Israel,112068.0,11,0,1,0,0
17634,1,2,1,1,9,3,Brazil,8244.0,10,0,1,0,0
17635,0,2,1,1,6,3,Brazil,23364.0,6,0,1,0,0
17636,0,3,1,1,15,12,Germany,97288.0,23,1,1,0,0
17637,1,2,1,1,6,2,Ecuador,19500.0,13,1,1,0,0
17638,1,2,1,1,8,5,Greece,20760.0,11,0,1,0,0
17639,1,1,1,1,21,16,United States of America,125000.0,13,0,1,0,0
17640,0,2,1,1,23,19,United States of America,89000.0,21,1,1,0,0
17641,1,0,1,1,6,5,Sri Lanka,36276.0,10,1,1,0,0
17642,1,1,1,1,20,0,Finland,41508.0,14,1,1,0,0
