,Age,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman,PCA1,PCA2,MDS1,MDS2
19,1,3,1,1,17,11,Portugal,63986.0,21,1,1,0,0,3.86777345354674,7.439675930525701,-4.808545082331204,-6.969077857084617
20,1,3,1,1,18,13,United Kingdom of Great Britain and Northern Ireland,120211.0,5,0,0,1,0,5.563623630737062,-8.595823425609575,-4.371714737413794,9.045692362255812
21,0,1,1,1,32,17,Uruguay,70000.0,18,1,0,1,0,19.234576050946817,4.090677100764797,-20.11581545368557,-2.382433577046859
22,1,2,0,1,13,13,Brazil,110000.0,14,1,1,0,0,1.869471611236276,0.4985098980210119,-2.2401161077516383,-0.6573765731772618
23,1,2,1,1,22,12,United Kingdom of Great Britain and Northern Ireland,94230.0,12,1,1,0,0,8.191538338534599,-1.6646671869758025,-7.9803365467288865,2.673139050288681
24,1,2,1,1,6,2,India,8377.0,15,1,1,0,0,-10.470835417646004,1.7436677813829489,10.20124809788754,-3.377799147448531
25,1,2,1,1,8,4,Poland,51336.0,12,0,0,0,1,-7.721199784739023,-1.3142293053152148,7.910819115667164,0.041052938416892046
26,0,2,1,1,18,12,El Salvador,24000.0,14,0,1,0,0,5.123270173011669,0.41191981786051374,-5.095211825727761,0.1314911562382485
27,0,1,1,1,25,21,Austria,77850.0,2,0,1,0,0,15.969616154932526,-11.810628080190485,-14.367436256278323,13.823087055278075
28,0,3,1,1,27,25,France,120529.0,17,0,1,0,0,20.360794235847468,3.107121947646293,-21.006773314885432,-0.8375586333229444
29,1,2,1,1,4,0,Spain,27194.0,10,0,1,0,0,-13.388902966318243,-3.1964310122404225,13.85311558571533,1.0277156972631099
30,1,2,1,1,10,3,Turkey,29580.0,19,1,1,0,0,-6.647401083733401,5.6555273507834265,5.779286734349869,-6.847355177734731
31,0,2,1,1,16,13,United Arab Emirates,42468.0,7,0,1,0,0,4.049359986422916,-6.557842703361971,-3.134505920491343,6.9713186260484274
32,1,3,1,1,13,6,South Korea,24.0,3,0,1,0,0,-2.771266592933379,-10.42876343081972,4.324586063584615,9.867233859781408
33,1,0,1,1,5,5,Denmark,56784.0,6,0,1,0,0,-9.551365251650214,-7.264955351591184,10.938493398159945,5.882267625437977
34,0,1,1,1,24,22,Australia,187550.0,13,1,1,0,0,16.059613706824482,-0.8037856311838919,-16.20771530010821,2.5567634076090955
35,1,2,1,1,9,7,Sweden,41139.0,5,0,1,0,0,-5.206825794560848,-8.362023337801848,6.54628025475668,7.512100741669076
36,1,2,1,1,11,10,United Kingdom of Great Britain and Northern Ireland,75384.0,20,1,0,1,0,-1.444867294072536,6.565757174164813,0.4606304565153073,-7.126838046488756
37,1,1,1,1,3,2,Brazil,7128.0,6,0,1,0,0,-12.99410902237417,-7.196314460865122,14.202236451041728,5.021058794594334
38,1,2,1,1,5,4,Brazil,19236.0,22,1,1,0,0,-9.840518909457616,8.74123535138301,8.674484960246495,-10.271019790231662
39,1,2,1,1,11,10,Lithuania,102378.0,25,1,1,0,0,-1.3373729245186174,11.564621623570375,-0.29060089509887427,-12.017658945006453
40,0,2,1,1,12,10,United States of America,205000.0,14,0,1,0,0,-0.7912377048120296,0.5481123851937936,0.6472294860601513,-0.897131713979207
41,1,2,1,1,13,9,India,25794.0,9,1,1,0,0,-0.7556970762375397,-4.460274491278455,1.4286730031565242,4.090361062297653
42,0,1,1,0,12,5,Poland,24300.0,3,0,1,0,0,-4.176506713212832,-10.399378158235127,5.720482717511675,9.663027911201922
43,1,1,1,1,4,1,United States of America,150000.0,31,1,1,0,0,-12.30817322189669,17.788770969935214,9.834066748145398,-19.385993159364453
44,1,3,1,1,9,5,Ukraine,74000.0,25,1,1,0,0,-6.037262447016131,11.653391527268548,4.405960484219107,-12.479224237759857
45,1,0,0,1,3,0,Brazil,4128.0,14,0,1,0,0,-14.08155142091403,0.821877321240551,13.930141941811414,-2.980290135769125
46,1,2,1,1,10,3,United States of America,100000.0,7,0,1,0,0,-6.9008031804078,-6.341506148474671,7.80008873464687,5.324100912389914
47,1,1,0,1,5,2,Indonesia,2196.0,6,0,1,0,0,-11.440016987695177,-7.234916139474325,12.551431552488717,5.282821534629772
48,0,3,1,1,28,25,Spain,45401.0,7,0,1,0,0,20.92221833835547,-6.909941101090686,-20.21325365765287,9.42040975501212
49,1,2,1,1,17,10,United Kingdom of Great Britain and Northern Ireland,78525.0,12,1,1,0,0,3.047490453664258,-1.5481219418517906,-2.7850357673867028,1.7781849849425408
50,0,2,1,1,23,12,Germany,71340.0,8,1,1,0,0,8.882628571883929,-5.683057496622052,-8.110052060198008,7.082688797237344
51,0,3,0,1,23,14,Austria,90804.0,19,0,1,0,0,10.375629751031232,5.294282020563683,-11.028163117574545,-4.105492708698519
52,1,2,1,1,22,5,Mexico,15840.0,15,1,1,0,0,3.85029256452404,1.4048014604549137,-5.667095889118751,-2.633470022352092
53,0,2,1,1,20,9,United Kingdom of Great Britain and Northern Ireland,51704.0,15,0,1,0,0,4.81298377686328,1.4032762007783801,-5.260523852749969,-1.0454525743517398
54,0,2,1,1,25,25,Italy,108098.0,2,0,1,0,0,18.486376209694413,-11.85075623859322,-17.003537960174196,14.924728710892017
55,1,0,1,1,11,9,United Kingdom of Great Britain and Northern Ireland,84019.0,6,0,1,0,0,-2.3719295689383126,-7.420867527343944,3.4889223038415893,7.0000456132165745
56,0,2,1,1,10,8,United States of America,172000.0,12,1,1,0,0,-3.6471147490145923,-1.3927890608708289,3.8506201001267573,0.6816114189262119
57,1,4,0,1,5,2,Pakistan,5448.0,4,0,1,0,0,-11.482538358433795,-9.234436857605171,12.922603198410757,7.235822057804267
58,1,3,0,1,11,5,Germany,49908.0,11,0,1,0,0,-4.7822415165059695,-2.3819299621531895,5.093408242023339,1.5488559428492816
59,1,3,1,1,10,1,Ireland,45401.0,9,0,1,0,0,-8.117890043338976,-4.3219859656135755,8.825112749455974,3.4380218725669143
60,1,2,0,1,7,3,Turkey,48624.0,22,1,1,0,0,-8.914196803556488,8.712740421351649,7.652508723568052,-10.010473706079951
61,1,3,1,1,15,6,New Zealand,76668.0,15,0,1,0,0,-0.9586187624639717,1.5299395198060484,0.6066746248151125,-1.9400957264197771
62,1,0,1,1,6,3,Bulgaria,32712.0,27,1,1,0,0,-9.585286871012926,13.73082477563386,7.669902864265194,-15.020358355870536
63,1,2,1,1,4,2,Brazil,19236.0,5,0,1,0,0,-12.237884665060198,-8.215352562634314,13.546327900717127,6.118882312358792
64,0,1,1,1,14,11,United States of America,125000.0,11,0,1,0,0,1.3252951705369354,-2.499958506701847,-0.9675611115389239,2.4695353450974236
65,0,1,0,0,36,30,Spain,15240.0,12,0,1,0,0,30.389479868600255,-2.11577777164442,-30.10432139749537,5.687749094687858
66,0,1,1,1,9,6,Bangladesh,14688.0,10,0,1,0,0,-5.730077184746903,-3.353208694743711,6.251017090035674,2.3167503398794267
67,1,3,1,1,14,4,Croatia,36576.0,5,0,1,0,0,-3.2081331849253307,-8.42837709355915,4.384346143976456,8.453751907475006
68,1,2,1,1,13,7,Canada,90758.0,12,1,1,0,0,-1.9474141217027021,-1.4407777728027695,2.1755917554714737,1.0099716183220264
69,0,2,1,1,11,11,Greece,89580.0,23,1,1,0,0,-0.7515048891059543,9.55502674682904,-0.665292610388019,-10.1609380069807
70,0,2,1,1,11,3,Ukraine,23004.0,10,1,1,0,0,-6.062336783917854,-3.3616501555970095,6.501751094568838,2.5396978451072973
71,1,2,1,1,6,0,United States of America,97000.0,25,1,1,0,0,-11.512539537083654,11.76154951933991,9.856298510562983,-13.495813014960529
72,0,2,1,1,20,16,Bangladesh,22739.0,15,0,1,0,0,9.214536939067399,1.3329058324002965,-9.381248730251656,-0.3068138925949787
73,1,2,1,1,9,7,Canada,60505.0,10,0,1,0,0,-5.099590066134701,-3.363172495198197,5.630782189681729,2.454378795413081
74,1,2,1,1,6,6,United States of America,140000.0,15,0,1,0,0,-7.950638060271634,1.703720455379786,7.910352650521106,-3.2341442169754036
75,0,3,1,1,8,6,Slovakia,51192.0,10,0,1,0,0,-6.505969082171991,-3.3338471385639785,7.075086569987383,2.20787368373984
76,0,2,1,1,19,15,United Kingdom of Great Britain and Northern Ireland,90482.0,13,1,1,0,0,7.768139010313799,-0.6371578777580484,-7.668894973539239,1.450547324166976
77,1,2,1,1,17,12,Norway,107895.0,17,1,1,0,0,4.412932606616841,3.4306556885109263,-4.795002735123749,-2.94476706422045
78,1,2,1,1,10,6,Poland,46250.0,15,1,1,0,0,-4.845298297369382,1.6263674625838724,4.631442723371438,-2.4422441693973935
79,0,4,1,1,3,2,United States of America,100000.0,7,0,1,0,0,-12.969644211507712,-6.196385536570651,14.021671899875075,4.054605826278457
80,0,2,1,1,6,4,Germany,62697.0,13,1,1,0,0,-9.253758014714125,-0.2758528991574502,9.37934476646527,-1.2347408761959338
81,0,2,1,0,25,10,Oman,186996.0,21,1,1,0,0,9.460047771742707,7.295569360347107,-10.98131674900931,-7.289114979493407
82,1,4,1,0,20,8,Netherlands,32424.0,6,0,1,0,0,3.991554082657234,-7.58458199782275,-2.9777699078659206,8.732564160728359
83,1,2,1,1,6,2,United States of America,80000.0,12,0,1,0,0,-10.532354363885913,-1.25549423629658,10.688550785158332,-0.4246991168109898
84,1,2,1,1,2,1,Brazil,8244.0,15,1,1,0,0,-14.20829206377078,1.8308988346568478,14.006263128577134,-3.996120418781555
85,1,2,1,1,17,9,Turkey,24600.0,15,1,1,0,0,2.480675872171686,1.461117174135334,-2.6860549337680633,-1.274249524236212
86,0,2,1,1,15,10,Spain,58654.0,14,0,1,0,0,1.5351890641149866,0.4899620122836354,-1.5400865175460694,-0.44318808058625425
87,1,4,1,1,10,7,United Kingdom of Great Britain and Northern Ireland,40070.0,3,0,1,0,0,-4.472364045087921,-10.380848204180339,6.1186156682289905,9.505422926391121
88,1,1,0,1,19,15,Brazil,26112.0,12,1,1,0,0,7.744640611275312,-1.6370359602764162,-7.520449482847247,2.427779301060213
89,1,1,1,1,6,3,Canada,107756.0,23,1,1,0,0,-9.668005639902642,9.731905600804147,8.282800666236701,-11.115488239517491
90,1,2,1,1,9,4,United States of America,150000.0,12,1,1,0,0,-6.9407247719548915,-1.3333497492504542,7.108996745760568,0.195343184576667
91,1,2,1,1,4,2,Kenya,120.0,13,1,1,0,0,-12.068006284886073,-0.2172805855417205,12.149870869456297,-1.686271063777573
92,1,2,1,1,4,2,United States of America,81200.0,13,1,1,0,0,-12.06525712093224,-0.2171359552979971,12.144193473828294,-1.6859594612259623
93,0,2,1,1,50,46,United States of America,104000.0,4,0,1,0,0,51.164715502096925,-10.544604143209547,-50.051638801589306,16.45199493201534
94,0,2,1,1,42,32,United Kingdom of Great Britain and Northern Ireland,84178.0,14,1,1,0,0,36.3550939817589,-0.25199798133762663,-36.12549966496295,4.567787715758081
95,0,3,1,1,25,12,United States of America,105000.0,8,0,0,1,0,10.43802913807879,-5.721590334945536,-9.727662674271345,7.787587272649049
96,1,3,1,1,10,5,Netherlands,78101.0,12,1,1,0,0,-5.537099395570028,-1.3628199715895741,5.719407903309935,0.4120308634462054
97,1,2,1,1,3,2,Israel,107616.0,11,1,1,0,0,-12.88412270590828,-2.1973189130982878,13.329469145781298,0.11514976395743913
98,1,0,1,1,4,1,Germany,41508.0,14,0,1,0,0,-12.674220742510037,0.7926020304308317,12.545583403459316,-2.7479367248368463
99,1,3,1,1,12,6,United Kingdom of Great Britain and Northern Ireland,64630.0,20,1,1,0,0,-3.183836738001761,6.586623665440456,2.261372455361479,-7.118823509884593
100,0,4,1,0,33,25,Belgium,75669.0,8,0,1,0,0,24.830208605078084,-6.006606051919025,-24.014185316300825,8.778461191098366
101,0,3,1,1,20,10,Switzerland,101649.0,14,0,1,0,0,5.4222950449385925,0.39355650431803785,-5.585917303475357,0.19203507820078927
102,0,3,1,1,24,20,United States of America,166400.0,12,0,1,0,0,14.77971353918307,-1.7834955606609824,-14.57707210960086,3.4711645373447615
103,1,2,1,1,4,0,India,20943.0,26,1,1,0,0,-13.048061832358663,12.799769989549898,11.226988886007799,-14.599403618634406
104,1,2,1,1,10,1,Sri Lanka,10884.0,26,1,1,0,0,-7.756691501362447,12.673927874895684,5.905704331872148,-14.23764945932136
105,1,2,1,1,13,10,United States of America,180000.0,24,1,1,0,0,0.19820243491015943,10.526403945002366,-1.6233019833712021,-10.604277853419548
106,1,2,1,1,6,2,India,10052.0,16,1,0,0,1,-10.44946280590507,2.7434340287615746,10.035176527461068,-4.353942476245972
107,1,2,1,1,3,1,Brazil,16452.0,12,1,1,0,0,-13.494831578682811,-1.1876727429578264,13.679736761863344,-0.9415108611026999
108,1,2,1,1,12,8,India,154764.0,16,1,1,0,0,-2.0081766323419887,2.5676403507602825,1.6738899111750278,-2.990525974707477
109,1,3,1,1,7,4,United States of America,120000.0,15,1,1,0,0,-8.43205378571921,1.7044793963262908,8.213716038817193,-3.0355770598094005
110,1,3,1,1,3,0,United Kingdom of Great Britain and Northern Ireland,31410.0,17,1,1,0,0,-14.01667892187622,3.8212157653415826,13.43933293451092,-5.903119296181502
111,0,2,1,1,13,10,South Africa,75863.0,8,0,1,0,0,-0.1463816037180951,-5.469993966547997,0.9462069431421758,5.237299151724372
112,1,2,1,1,8,2,United States of America,80000.0,11,1,1,0,0,-8.999410918670563,-2.2938503767390137,9.309479581639069,0.8579428592151538
113,0,3,1,1,28,15,United States of America,135000.0,17,0,1,0,0,14.849078428665992,3.1883066072280157,-15.473200188414385,-1.7812225962920802
114,0,0,1,1,32,20,Canada,68068.0,19,0,1,0,0,21.142627192069007,5.060300327972373,-21.77656389915178,-2.61319464412425
115,1,2,1,1,15,10,Bulgaria,43104.0,14,1,0,0,1,1.5346618132580292,0.489934274243553,-1.5397672293920972,-0.44334874400312557
116,0,3,1,1,30,13,France,118908.0,22,1,1,0,0,15.251503931740746,8.168592376385678,-16.89282374364963,-7.659853621302696
117,1,1,1,1,4,3,Netherlands,47352.0,26,1,1,0,0,-11.16036555624284,12.76968051182329,9.429316005058949,-14.359580913537599
118,0,2,0,1,18,14,Netherlands,42657.0,11,1,1,0,0,6.317822539628576,-2.6074277377438064,-5.967602705400261,3.189086163615487
119,1,2,1,1,7,2,Colombia,11304.0,18,1,1,0,0,-9.629659087378531,4.723666340651448,8.922895983460606,-6.225721969345341
120,1,1,1,1,14,11,Ukraine,52800.0,12,1,1,0,0,1.344162916872232,-1.5003240373110724,-1.1333787207351658,1.4548215677250924
121,1,3,1,1,7,0,France,39540.0,29,1,1,0,0,-10.652094919363634,15.741203619990662,8.413504186744323,-17.3618965912294
122,0,2,1,1,20,15,United States of America,148000.0,11,1,1,0,0,8.50458725791898,-2.6558782368340106,-8.102522883253553,3.5355235740717363
123,0,2,1,1,20,14,United States of America,220000.0,22,1,1,0,0,8.112568933870236,8.351691579915906,-9.155408334378395,-7.325545440797205
124,1,3,1,1,7,2,India,29019.0,17,1,1,0,0,-9.650374246121629,3.723934681092577,9.086333601664276,-5.237687675181782
125,1,3,1,1,4,3,Sweden,74868.0,13,0,1,0,0,-11.43653820842547,-0.2271927789712798,11.618120499539538,-1.6260470714254538
126,0,3,1,1,5,1,Norway,61932.0,9,0,1,0,0,-12.002977687538067,-4.225474275360264,12.603597889865684,2.2823084902716873
127,0,3,1,0,7,3,Canada,50600.0,10,0,0,1,0,-9.169919617764876,-3.2844151680939344,9.637369996277606,1.769873157806819
128,1,2,1,1,5,1,Pakistan,7776.0,14,1,1,0,0,-11.898234855414502,0.7732454189357999,11.775179301809407,-2.6348673491435526
129,0,3,1,1,3,3,Netherlands,72426.0,6,0,1,0,0,-12.362961365244646,-7.20624351117435,13.71230000167168,5.200755446922471
130,1,1,0,1,21,14,United States of America,200000.0,12,1,0,1,0,8.67586225086328,-1.6652731316716403,-8.362627035555283,2.6113234309918316
131,1,2,1,1,14,10,United States of America,154000.0,6,1,1,0,0,0.5907657683513708,-7.488677545517948,0.5173330498630563,7.30765470401706
132,1,2,1,1,2,1,Brazil,8244.0,15,1,1,0,0,-14.20829206377078,1.8308988346568478,14.006263128616965,-3.9961204187972146
133,1,2,1,1,12,9,United States of America,95000.0,16,1,1,0,0,-1.3812694283746987,2.557488215256923,1.0322804754212676,-2.942985089675545
134,1,2,1,1,20,6,United States of America,60000.0,15,1,1,0,0,2.9264642365024884,1.4334275851725768,-3.962527055137378,-1.8498672635821034
135,1,2,1,1,5,3,India,8377.0,8,0,1,0,0,-10.768242163629218,-5.245424123460367,11.639635093514809,3.4413898572302632
136,0,3,1,1,25,21,Brazil,58584.0,14,1,1,0,0,16.224752720438868,0.18649666740860216,-16.28424131229788,1.6229747199107136
137,1,4,1,1,19,9,France,62697.0,2,0,1,0,0,3.7591212509731275,-11.574330123228837,-2.0975015723671078,12.180866990598002
138,0,3,1,1,20,14,Poland,63281.0,10,1,1,0,0,7.851465278842249,-3.6457470891612465,-7.292874038309037,4.421615500153265
139,1,0,1,1,4,0,Brazil,3852.0,7,0,1,0,0,-13.453641872534424,-6.195762428182101,14.375405417533479,3.9790253817895134
140,1,2,1,1,8,4,Colombia,37080.0,6,0,1,0,0,-7.849578067217074,-7.31283429223627,8.976231110428573,5.907330147116505
141,0,2,1,1,31,28,United States of America,150000.0,9,0,1,0,0,25.186586318008594,-4.99825390609343,-24.75072839732485,8.013497654704176
142,1,3,1,1,14,7,Canada,83194.0,19,1,1,0,0,-1.0213302363995844,5.5382551107296205,0.24182955910104578,-5.8204637504756525
143,0,2,1,1,19,14,United States of America,140000.0,20,1,1,0,0,7.29009512206501,6.371318797596425,-8.084356916192242,-5.480114480377628
144,1,2,1,1,4,1,France,25944.0,8,0,1,0,0,-12.802643375092323,-5.206005289696427,13.566499182597058,3.0969269076636965
145,1,2,1,1,8,4,Turkey,31560.0,19,1,1,0,0,-7.572659600896202,5.6840782349524925,6.744662596003262,-6.830557315197277
146,1,2,1,1,4,1,India,3348.0,17,1,1,0,0,-12.61156717277004,3.79182373930234,12.056785977092144,-5.6791593901563555
147,1,2,0,1,8,5,Poland,49956.0,17,1,1,0,0,-6.9857338765297206,3.674539001968223,6.478196304263394,-4.7848415029342455
148,1,2,1,1,11,5,Australia,52112.0,10,1,1,0,0,-4.803482603740531,-3.381689290184069,5.2666004299587925,2.5365956115247803
149,0,3,1,1,18,13,Estonia,86916.0,8,0,1,0,0,5.626442157095653,-5.596593038566683,-4.828147885959159,6.082728009823009
150,0,3,0,1,24,18,Poland,37968.0,14,0,1,0,0,13.560123234932172,0.23589291913172494,-13.501587004618896,1.3216299168371297
151,1,2,1,1,12,3,Mexico,29626.0,14,0,1,0,0,-5.199719350158254,0.6181182543196305,4.965146433768092,-1.6513456165767464
152,1,3,1,1,15,8,United Kingdom of Great Britain and Northern Ireland,64630.0,12,0,1,0,0,0.23489283469606595,-1.4894627894407362,0.00041569584079546683,1.3607512157558388
153,1,3,1,1,7,5,Slovakia,32429.0,11,1,1,0,0,-7.891352699702018,-2.304775379290417,8.307687167519322,0.9769199968590457
154,0,1,1,1,25,14,United States of America,147000.0,19,1,1,0,0,11.93179444104039,5.255789381884657,-12.674166333605145,-4.044408495530929
155,0,3,1,1,24,16,"Iran, Islamic Republic of...",14400.0,4,0,1,0,0,12.088298720085144,-9.741690659237033,-10.731444699539379,11.088256549601342
156,0,3,1,1,40,33,Australia,70771.0,6,0,0,0,1,35.25878719784206,-8.221580620601792,-34.22781097315859,12.247234841832594
157,0,3,0,1,15,13,Sweden,135000.0,6,0,1,0,0,3.254052001771299,-7.5381444641346995,-2.2013320397126606,7.977317744845762
158,1,3,1,1,10,4,Japan,35616.0,6,0,1,0,0,-6.295368443729595,-7.351429784638202,7.370211789915314,6.268513663286659
159,1,0,1,0,21,9,United States of America,190000.0,37,1,1,0,0,6.0637505766865285,23.379018161695594,-9.315522075099487,-22.76724944069484
160,1,2,1,1,12,1,Italy,23040.0,37,1,1,0,0,-5.967546070934814,23.63275253251507,2.6019260368938486,-24.802106988761555
161,1,3,1,1,2,1,Turkey,15036.0,12,0,1,0,0,-14.27200922224911,-1.1683788283523653,14.507706166110637,-1.0848063997854298
162,1,2,1,1,6,2,United States of America,172000.0,7,0,1,0,0,-10.635814026785637,-6.254146424586928,11.571622942733521,4.478424313404107
163,1,2,1,1,15,4,Germany,42804.0,13,0,1,0,0,-2.2602658390945414,-0.44955634838243186,2.010848992466893,-0.02856430321316514
164,1,1,1,1,13,10,United States of America,140000.0,15,1,1,0,0,0.005003802064265342,1.5284632574597394,-0.22494153505978684,-1.7203324022485065
165,1,2,1,1,8,4,India,32112.0,7,0,1,0,0,-7.828430698398503,-6.313079894619718,8.791387321057162,4.924043120558375
166,1,2,1,1,6,4,South Korea,4.0,20,1,1,0,0,-9.106673009329699,6.722378085903426,8.195856410693986,-8.119487422985998
167,1,2,1,1,10,9,United States of America,175000.0,17,0,0,0,1,-2.911500328988343,3.595987059442548,2.339430737899963,-4.369095669258335
168,0,4,0,0,35,19,United States of America,110000.0,2,0,1,0,0,22.484135353238795,-11.983444078396829,-20.876238146857876,15.531985312908326
169,1,2,1,1,11,6,Germany,61620.0,19,1,1,0,0,-3.982384246857582,5.606151477154831,3.1990064451402276,-6.2406593765480896
170,0,0,1,1,39,20,United States of America,200000.0,6,0,1,0,0,26.309902373788443,-8.071461789128598,-25.324691149904165,12.928919175101708
171,1,2,1,1,2,7,India,27227.0,19,1,1,0,0,-10.348783477018275,5.769712562515269,10.612952988292939,-8.584090827291009
172,1,2,1,1,4,4,United Kingdom of Great Britain and Northern Ireland,35179.0,24,1,1,0,0,-10.574476329075473,10.760086749954956,9.173519203393635,-12.414270045504738
173,0,3,1,1,35,19,Italy,48644.0,4,0,1,0,0,22.524686602833192,-9.98402700599466,-21.17903801729037,13.663189768072021
174,0,3,1,1,23,13,France,64860.0,22,1,1,0,0,9.809763915919913,8.303571048968786,-10.909622666685069,-7.2475935859159675
175,1,2,1,1,13,8,Italy,47563.0,9,0,1,0,0,-1.3838925693566042,-4.450190131134128,2.0610155088826314,3.9879152561799205
176,1,2,1,1,6,3,Serbia,51192.0,16,0,1,0,0,-9.81913426943164,2.733461885489502,9.43848820494811,-4.245471807793921
177,0,2,0,1,30,18,United Kingdom of Great Britain and Northern Ireland,142185.0,10,1,1,0,0,18.141171418499344,-3.878752859764531,-17.628277255462677,6.346012864767912
178,0,1,1,1,22,17,Mexico,51708.0,12,1,1,0,0,11.334764605325155,-1.714970680942948,-11.063353364920962,2.967330543750915
179,1,1,1,1,22,5,Croatia,20904.0,8,1,1,0,0,3.7012535437289635,-5.593532323031165,-3.2281895824808537,9.1187192898673
180,1,3,1,1,15,10,Spain,53322.0,3,0,1,0,0,1.3005342767955683,-10.507443353629881,0.24219013828505837,10.363225044800235
181,1,0,1,1,10,4,Italy,19200.0,11,0,1,0,0,-6.189345968690176,-2.352642769851289,6.504154882457817,1.3279872187827533
182,1,2,1,1,5,3,United Republic of Tanzania,3096.0,19,1,1,0,0,-10.533947229258022,5.751962311017822,9.763532383187073,-7.34312994244118
183,1,2,1,1,12,6,Brazil,204000.0,10,0,1,0,0,-3.3922693246208864,-3.4107603219909723,3.872781119559777,2.7532496816822722
184,0,3,0,1,19,14,Portugal,133305.0,16,0,1,0,0,7.204604844635304,2.3722538170009035,-7.448886413440391,-1.5273217408133581
185,0,3,1,1,22,16,Canada,90758.0,10,0,1,0,0,10.664523420070195,-3.7043820140443007,-10.107179572020256,4.816648097173769
186,1,1,1,0,5,2,Czech Republic,12996.0,9,0,0,0,1,-11.375703340658934,-4.235607095911982,12.007586930869738,2.3588332685840325
187,1,2,1,1,8,4,India,16754.0,12,1,1,0,0,-7.722372349956727,-1.3142909925758015,7.91338725891595,0.04098781090513073
188,0,0,0,1,24,21,Germany,129718.0,11,0,1,0,0,15.386087562243235,-2.793369782085841,-15.13650005157522,4.620838464383623
189,1,2,1,1,12,5,Germany,54049.0,17,1,1,0,0,-3.8770765698591534,3.597360541201621,3.32118424228675,-4.3342368137881095
190,1,3,1,1,10,2,Germany,45396.0,10,0,1,0,0,-7.467640784622677,-3.332268243685566,7.946969340039821,2.314178354287709
191,0,3,0,1,32,23,Germany,74651.0,6,0,1,0,0,22.752545599920524,-7.966746889056428,-21.7076678424782,10.483723531666655
192,1,2,1,1,4,2,Nigeria,2304.0,9,0,1,0,0,-12.153195503771794,-4.216329727805545,12.833168579763305,2.2229332538642184
193,1,3,1,1,14,6,Germany,81074.0,12,1,1,0,0,-1.7995464541118904,-1.4500459588805898,1.9559798472494112,1.099190126711352
194,1,2,1,1,12,1,Brazil,6876.0,10,0,1,0,0,-6.543621222206707,-3.3608843077893344,7.068646131569162,3.086125284469033
195,1,2,1,1,13,8,Finland,40212.0,9,1,1,0,0,-1.3841418182986935,-4.45020324382433,2.0613828973661175,3.9883189692151104
196,1,2,1,1,8,6,Indonesia,6552.0,47,1,1,0,0,-5.718797422041251,33.65731383495044,1.0538444504669677,-34.18384072871198
197,1,3,1,1,16,10,Germany,79983.0,17,1,1,0,0,2.3769893474544674,3.469993396980661,-2.787775124782211,-3.2362214350047602
198,0,1,1,1,35,3,Brazil,10716.0,3,0,1,0,0,12.439147001007246,-10.823129462606166,-22.760218037519387,-3.2366087740916565
199,1,2,1,1,15,8,United States of America,160000.0,14,0,1,0,0,0.2807581626060525,0.5102338502971208,-0.34615424423615454,-0.6234529584221051
200,1,2,1,1,11,4,United Kingdom of Great Britain and Northern Ireland,119357.0,17,1,1,0,0,-5.280925426012391,3.626819006536099,4.711891561160132,-4.604002081310107
201,1,3,1,1,11,3,Morocco,1805.0,7,0,1,0,0,-6.127003027845513,-6.360977748862167,7.022801081506683,5.607663684530748
202,0,3,0,1,20,8,Netherlands,60535.0,12,0,0,1,0,4.120402143953491,-1.585952296397169,-4.2392326410648495,2.363788730656178
203,1,0,1,1,9,2,United States of America,47000.0,7,0,1,0,0,-8.308663483145272,-6.31225872057081,9.233173818949785,5.125362416807947
204,0,3,1,1,20,16,United States of America,76000.0,7,1,0,0,1,9.045816306836091,-6.665105236950903,-8.149588639798637,7.673878682374115
205,0,1,1,1,37,27,United Kingdom of Great Britain and Northern Ireland,141350.0,8,1,1,0,0,29.19882138503427,-6.10376570955295,-28.348083135784783,9.398166925182316
206,1,2,1,1,5,1,Norway,50816.0,9,0,1,0,0,-12.003354595610471,-4.2254941040453815,12.603963694261088,2.282038784925798
207,1,3,1,1,10,4,Czech Republic,23388.0,16,0,0,0,1,-6.082624877788587,2.6461809982846844,5.665835734877125,-3.662989590428051
208,1,3,1,1,3,3,Jordan,67704.0,7,0,1,0,0,-12.341805655351425,-6.206488674743786,13.538765498969159,4.224785314115286
209,1,0,1,1,8,8,Netherlands,40956.0,11,1,1,0,0,-5.227133113591448,-2.354193195332934,5.640152724285369,1.5114905026732512
210,0,2,1,1,13,12,Poland,56496.0,4,0,1,0,0,1.025565672611281,-9.489172608760457,0.38419371785559553,9.7706727838364
211,1,0,1,0,10,6,Switzerland,80008.0,15,1,1,0,0,-4.844153671361075,1.626427679995905,4.629335169786579,-2.442230641034124
212,0,3,1,0,27,22,Portugal,64859.0,12,0,1,0,0,18.365526723445075,-1.8616570678999889,-18.120498365061113,3.945615101959966
213,1,3,1,1,12,9,France,45401.0,19,1,1,0,0,-1.319003718605938,5.556689519276951,0.5638105246145358,-5.889098843019489
214,0,1,1,1,11,10,Canada,100000.0,13,1,1,0,0,-1.5932433689669538,-0.432541732526431,1.562612444657717,-0.016485488531132048
215,1,2,1,1,6,2,Costa Rica,39600.0,37,1,1,0,0,-10.000828752951335,23.738515186288186,6.693857391684557,-24.94214272157133
